drug_id,avg_mass,mono_mass
DB09137,484.23,483.05
DB09138,305.906,305.861006841
DB09139,290.906,290.865131083
DB09140,31.9988,31.989829244
DB09141,382.72026766787496,382.35002966370223
DB09142,1143.27,1142.350739478
DB09143,485.507,485.192626198
DB09144,370.314,370.101230168
DB09145,18.0153,18.010564686
DB09146,866.546,866.764181
DB09147,745.21,745.475544666
DB09148,358.444,358.192206368
DB09149,359.432,359.18745534
DB09151,273.32,273.060146823
DB09152,28.0134,28.00614801
DB09153,58.443,57.958622382
DB09154,258.068,257.97283534
DB09155,4.0026,4.00260325
DB09156,791.1119,790.869745019
DB09157,44.0095,43.989829244
DB09158,872.87,872.054634302
DB09160,898.86,898.408712589
DB09161,775.96,775.5
DB09163,382.72026766787496,382.35002966370223
DB09164,449.321,449.090426499
DB09165,272.847,272.81818089
DB09166,342.846,342.070594897
DB09167,295.44,295.139470854
DB09168,412.577,412.251463658
DB09169,376.544,376.251463658
DB09170,358.5,358.171499259
DB09171,350.506,350.235813594
DB09172,420.489,420.228516981
DB09173,350.506,350.235813594
DB09174,408.542,408.241292898
DB09175,376.46,376.189926029
DB09177,354.469,354.21074166
DB09178,364.533,364.251463658
DB09179,380.532,380.246378278
DB09180,342.5,342.176584639
DB09181,466.561,466.249252425
DB09182,322.452,322.204513465
DB09183,493.58,493.167142155
DB09184,339.407,339.184586484
DB09185,237.299,237.136493476
DB09186,271.36,271.15722892
DB09187,292.76,292.0978555
DB09188,294.398,294.173213336
DB09189,280.415,280.193948781
DB09190,295.426,295.193614429
DB09191,311.49,311.170770983
DB09192,302.48,302.181670019
DB09193,237.346,237.151749616
DB09194,377.92,377.1982382
DB09195,405.469,405.214030346
DB09196,251.301,251.132156987
DB09197,304.82,304.1454744
DB09198,480.54,480.146741063
DB09199,381.42,381.083492716
DB09200,397.45,397.109627278
DB09201,333.45,333.139864779
DB09202,216.284,216.126263143
DB09203,167.205,167.094628665
DB09204,371.53,371.07959045
DB09205,279.38,279.183443669
DB09206,435.481,435.211783674
DB09207,399.333,398.131739
DB09208,382.72026766787496,382.35002966370223
DB09209,398.4953,398.220557458
DB09210,142.1558,142.074227574
DB09211,380.525,380.256274259
DB09212,246.3016,246.125594442
DB09213,206.2808,206.13067982
DB09214,254.2806,254.094294314
DB09215,357.34,357.04194164
DB09216,261.704,261.05565634
DB09217,336.4,336.103144918
DB09218,262.69,262.0509053
DB09219,333.343,333.100107967
DB09220,211.177,211.059305782
DB09221,289.6,288.020082
DB09222,382.72026766787496,382.35002966370223
DB09223,367.512,367.242376141
DB09224,263.356,263.168542495
DB09225,331.86,331.0797631
DB09226,450.36,449.1272971
DB09227,491.544,491.205635666
DB09228,382.72026766787496,382.35002966370223
DB09229,388.376,388.127050992
DB09230,582.657,582.247834831
DB09231,505.571,505.22128573
DB09232,492.528,492.18965125
DB09233,598.05,597.1877927
DB09234,371.393,371.148120788
DB09235,631.666,631.244737574
DB09236,455.551,455.230787787
DB09237,408.88,408.1451996
DB09238,610.711,610.27913496
DB09239,609.723,609.283885988
DB09240,490.553,490.231516063
DB09241,319.85,319.0909965
DB09242,241.677,241.073037738
DB09243,153.145,153.065059865
DB09244,226.323,226.146998588
DB09245,207.229,207.089543283
DB09246,240.306,240.126263143
DB09247,242.7,242.0822054
DB09248,136.198,136.100048394
DB09249,144.262,144.162648652
DB09250,150.225,150.115698459
DB09251,166.224,166.110613079
DB09252,206.289,206.141913208
DB09253,208.261,208.121177763
DB09254,206.201,206.06914219
DB09255,382.72026766787496,382.35002966370223
DB09256,200.169,200.059720321
DB09257,145.54,144.9930561
DB09258,382.72026766787496,382.35002966370223
DB09259,382.72026766787496,382.35002966370223
DB09260,382.72026766787496,382.35002966370223
DB09261,382.72026766787496,382.35002966370223
DB09262,319.408,319.168462308
DB09263,382.72026766787496,382.35002966370223
DB09264,382.72026766787496,382.35002966370223
DB09265,382.72026766787496,382.35002966370223
DB09266,382.72026766787496,382.35002966370223
DB09267,513.49,513.795712
DB09268,437.44,437.023908795
DB09269,136.1479,136.0524295
DB09270,863.3435,862.683911368
DB09271,358.457,358.201284806
DB09272,569.662,569.263819247
DB09273,266.257,266.101504947
DB09274,384.425,384.178417862
DB09275,780.654,779.79034
DB09276,390.07,389.921312
DB09277,138.62,138.0878256
DB09278,12.011,12.0
DB09279,501.65,501.23107982
DB09280,452.414,452.118378014
DB09281,260.857,259.86017997
DB09282,242.235,242.101504947
DB09283,205.265,205.132745503
DB09284,260.341,260.16371128
DB09285,395.382,395.145676005
DB09286,375.488,375.232205381
DB09287,382.72026766787496,382.35002966370223
DB09288,264.325,264.147392512
DB09289,436.952,436.122355695
DB09290,279.343,279.137162179
DB09291,500.485,500.189847063
DB09292,411.498,411.204573038
DB09293,130.9067,130.906672748
DB09295,414.34,414.082741396
DB09296,894.127,893.505112145
DB09297,765.89,765.294467927
DB09298,482.441,482.121296908
DB09299,476.474,476.193705056
DB09300,360.473,360.21693487
DB09301,382.72026766787496,382.35002966370223
DB09302,382.72026766787496,382.35002966370223
DB09303,382.72026766787496,382.35002966370223
DB09304,261.368,261.151749616
DB09305,253.349,253.157897624
DB09306,255.321,255.137162179
DB09307,293.41,293.177964365
DB09308,845.0088,844.474620535
DB09309,785.969,785.456155841
DB09310,382.72026766787496,382.35002966370223
DB09311,382.72026766787496,382.35002966370223
DB09312,382.72026766787496,382.35002966370223
DB09313,1268.886,1268.56583
DB09314,169.968,169.95002301
DB09315,132.9059,132.90590566
DB09316,239.836,239.943264977
DB09317,382.72026766787496,382.35002966370223
DB09318,382.72026766787496,382.35002966370223
DB09319,494.56,494.151157739
DB09320,570.71,570.251206134
DB09321,81.408,79.9240612
DB09322,161.472,159.880875756
DB09324,233.242,233.035793157
DB09325,41.9882,41.98817288
DB09326,16.03,16.029213681
DB09327,312.257,312.086997698
DB09328,382.72026766787496,382.35002966370223
DB09329,382.72026766787496,382.35002966370223
DB09330,499.619,499.269573331
DB09331,382.72026766787496,382.35002966370223
DB09332,422.084,421.92851833
DB09333,597.961,597.81111
DB09334,382.72026766787496,382.35002966370223
DB09335,558.518,558.183852418
DB09336,382.72026766787496,382.35002966370223
DB09337,382.72026766787496,382.35002966370223
DB09338,483.87,485.07623
DB09339,382.72026766787496,382.35002966370223
DB09340,641.026,640.84208
DB09341,382.72026766787496,382.35002966370223
DB09342,294.395,294.194342705
DB09343,242.662,242.057053323
DB09344,382.72026766787496,382.35002966370223
DB09345,293.407,293.199093733
DB09346,627.943,627.78529
DB09347,556.864,556.74818
DB09348,72.063,72.021129369
DB09349,382.72026766787496,382.35002966370223
DB09350,338.4385,338.20932407
DB09351,307.434,307.214743798
DB09352,151.2056,151.099714043
DB09353,256.52,255.77656552
DB09355,276.311,276.05686295
DB09356,382.72026766787496,382.35002966370223
DB09357,205.2515,205.131408101
DB09361,960.79,959.98241129
DB09363,382.72026766787496,382.35002966370223
DB09364,764.24,765.254923
DB09366,447.011,446.88283
DB09369,382.72026766787496,382.35002966370223
DB09370,142.957,142.94092924
DB09371,298.426,298.193280077
DB09372,1701.206,1700.172974194
DB09373,382.72026766787496,382.35002966370223
DB09374,753.99,753.302656074
DB09375,382.72026766787496,382.35002966370223
DB09376,363.521,363.264219415
DB09377,272.73,272.0927701
DB09378,378.44,378.184252132
DB09379,382.72026766787496,382.35002966370223
DB09380,160.92,160.90396881
DB09381,382.72026766787496,382.35002966370223
DB09382,331.055,330.93848654
DB09383,372.461,372.193674002
DB09385,1354.399,1353.578326835
DB09387,1356.389,1355.568027764
DB09388,989.67,987.5057807
DB09389,312.453,312.208930142
DB09393,382.72026766787496,382.35002966370223
DB09394,97.9952,97.976895096
DB09395,82.0338,82.003074015
DB09397,355.39,354.682823946
DB09398,18.0015,18.001486247
DB09400,192.071,192.001502169
DB09401,146.1412,146.057908808
DB09403,613.96,613.80603
DB09406,363.57,363.0181006
DB09407,95.211,93.922747312
DB09409,214.453,214.05390911
DB09411,304.933,304.880781148
DB09413,136.0855,135.932776925
DB09414,174.1759,173.888658754
DB09415,195.215,195.110672651
DB09418,138.549,137.912218056
DB09419,150.1299,150.05282343
DB09420,122.9061,122.906146524
DB09421,362.3837,362.170253222
DB09422,382.72026766787496,382.35002966370223
DB09423,382.72026766787496,382.35002966370223
DB09425,501.23,501.019979533
DB09429,382.72026766787496,382.35002966370223
DB09430,382.72026766787496,382.35002966370223
DB09436,281.11,280.877005575
DB09443,80.9166,80.916592419
DB09446,382.72026766787496,382.35002966370223
DB09447,382.72026766787496,382.35002966370223
DB09448,323.054,322.93796031
DB09449,119.977,119.958839739
DB09456,382.72026766787496,382.35002966370223
DB09459,150.0868,150.016437924
DB09460,105.9884,105.964283216
DB09461,126.9052,126.905179581
DB09462,92.0938,92.047344122
DB09472,142.042,141.931268528
DB09473,543.364,543.039927129
DB09477,348.3936,348.168521888
DB09479,81.9177,81.917659111
DB09480,299.189,299.049522528
DB09481,84.314,83.969785764
DB09483,128.1683,127.987575887
DB09484,143.949,143.93644758
DB09487,1626.242,1625.72933
DB09488,348.4382,348.183778022
DB09490,217.26,215.8116688
DB09493,382.72026766787496,382.35002966370223
DB09494,242.4406,242.26096571
DB09495,310.393,310.156894568
DB09496,290.3972,290.188194698
DB09498,159.81,158.8451583
DB09499,114.144,113.94453531
DB09501,264.997,264.986842
DB09502,181.15,181.061586121
DB09507,382.72026766787496,382.35002966370223
DB09508,382.72026766787496,382.35002966370223
DB09510,61.048,61.035717592
DB09511,379.259,377.81745674
DB09512,238.461,238.051288665
DB09513,62.048,62.035604745
DB09516,124.1372,124.0524295
DB09517,2089.309,2088.47592
DB09526,110.1106,110.036779436
DB09527,382.72026766787496,382.35002966370223
DB09531,338.044,337.977644282
DB09532,382.72026766787496,382.35002966370223
DB09534,562.69,562.169510403
DB09535,361.485,361.204179113
DB09536,79.865,79.937771
DB09537,382.72026766787496,382.35002966370223
DB09539,382.72026766787496,382.35002966370223
DB09543,152.1473,152.047344122
DB09546,640.26,639.953520274
DB09550,4821.729,4819.02464482
DB09551,382.72026766787496,382.35002966370223
DB09552,511.818,511.437038827
DB09555,390.86,390.1346349
DB09559,382.72026766787496,382.35002966370223
DB09561,216.036,215.9775635
DB09563,103.173,103.118424313
DB09564,382.72026766787496,382.35002966370223
DB09567,382.72026766787496,382.35002966370223
DB09568,382.72026766787496,382.35002966370223
DB09570,361.03,360.081492
DB09571,149.237,149.120449487
DB09876,382.72026766787496,382.35002966370223
DB09877,382.72026766787496,382.35002966370223
DB10061,382.72026766787496,382.35002966370223
DB10062,382.72026766787496,382.35002966370223
DB10076,382.72026766787496,382.35002966370223
DB10276,382.72026766787496,382.35002966370223
DB10283,382.72026766787496,382.35002966370223
DB10284,382.72026766787496,382.35002966370223
DB10285,382.72026766787496,382.35002966370223
DB10286,382.72026766787496,382.35002966370223
DB10287,382.72026766787496,382.35002966370223
DB10288,382.72026766787496,382.35002966370223
DB10289,382.72026766787496,382.35002966370223
DB10290,382.72026766787496,382.35002966370223
DB10291,382.72026766787496,382.35002966370223
DB10292,382.72026766787496,382.35002966370223
DB10293,382.72026766787496,382.35002966370223
DB10294,382.72026766787496,382.35002966370223
DB10295,382.72026766787496,382.35002966370223
DB10296,382.72026766787496,382.35002966370223
DB10297,382.72026766787496,382.35002966370223
DB10298,382.72026766787496,382.35002966370223
DB10299,382.72026766787496,382.35002966370223
DB10300,382.72026766787496,382.35002966370223
DB10301,382.72026766787496,382.35002966370223
DB10302,382.72026766787496,382.35002966370223
DB10310,382.72026766787496,382.35002966370223
DB10311,382.72026766787496,382.35002966370223
DB10312,382.72026766787496,382.35002966370223
DB10313,382.72026766787496,382.35002966370223
DB10314,382.72026766787496,382.35002966370223
DB10315,382.72026766787496,382.35002966370223
DB10316,382.72026766787496,382.35002966370223
DB10317,382.72026766787496,382.35002966370223
DB10318,382.72026766787496,382.35002966370223
DB10319,382.72026766787496,382.35002966370223
DB10320,382.72026766787496,382.35002966370223
DB10321,382.72026766787496,382.35002966370223
DB10322,382.72026766787496,382.35002966370223
DB10323,382.72026766787496,382.35002966370223
DB10324,382.72026766787496,382.35002966370223
DB10325,382.72026766787496,382.35002966370223
DB10326,382.72026766787496,382.35002966370223
DB10327,382.72026766787496,382.35002966370223
DB10328,382.72026766787496,382.35002966370223
DB10329,382.72026766787496,382.35002966370223
DB10330,382.72026766787496,382.35002966370223
DB10331,382.72026766787496,382.35002966370223
DB10332,382.72026766787496,382.35002966370223
DB10333,382.72026766787496,382.35002966370223
DB10334,382.72026766787496,382.35002966370223
DB10335,382.72026766787496,382.35002966370223
DB10336,382.72026766787496,382.35002966370223
DB10337,382.72026766787496,382.35002966370223
DB10338,382.72026766787496,382.35002966370223
DB10339,382.72026766787496,382.35002966370223
DB10340,382.72026766787496,382.35002966370223
DB10341,382.72026766787496,382.35002966370223
DB10342,382.72026766787496,382.35002966370223
DB10343,382.72026766787496,382.35002966370223
DB10344,382.72026766787496,382.35002966370223
DB10345,382.72026766787496,382.35002966370223
DB10346,382.72026766787496,382.35002966370223
DB10348,382.72026766787496,382.35002966370223
DB10349,382.72026766787496,382.35002966370223
DB10350,382.72026766787496,382.35002966370223
DB10351,382.72026766787496,382.35002966370223
DB10352,382.72026766787496,382.35002966370223
DB10353,382.72026766787496,382.35002966370223
DB10354,382.72026766787496,382.35002966370223
DB10355,382.72026766787496,382.35002966370223
DB10356,382.72026766787496,382.35002966370223
DB10357,382.72026766787496,382.35002966370223
DB10359,382.72026766787496,382.35002966370223
DB10360,382.72026766787496,382.35002966370223
DB10361,382.72026766787496,382.35002966370223
DB10362,382.72026766787496,382.35002966370223
DB10363,382.72026766787496,382.35002966370223
DB10364,382.72026766787496,382.35002966370223
DB10365,382.72026766787496,382.35002966370223
DB10366,382.72026766787496,382.35002966370223
DB10368,382.72026766787496,382.35002966370223
DB10369,382.72026766787496,382.35002966370223
DB10370,382.72026766787496,382.35002966370223
DB10371,382.72026766787496,382.35002966370223
DB10372,382.72026766787496,382.35002966370223
DB10373,382.72026766787496,382.35002966370223
DB10374,382.72026766787496,382.35002966370223
DB10375,382.72026766787496,382.35002966370223
DB10376,382.72026766787496,382.35002966370223
DB10377,382.72026766787496,382.35002966370223
DB10378,382.72026766787496,382.35002966370223
DB10379,382.72026766787496,382.35002966370223
DB10380,382.72026766787496,382.35002966370223
DB10381,382.72026766787496,382.35002966370223
DB10382,382.72026766787496,382.35002966370223
DB10383,382.72026766787496,382.35002966370223
DB10384,382.72026766787496,382.35002966370223
DB10385,382.72026766787496,382.35002966370223
DB10386,382.72026766787496,382.35002966370223
DB10387,382.72026766787496,382.35002966370223
DB10388,382.72026766787496,382.35002966370223
DB10389,382.72026766787496,382.35002966370223
DB10390,382.72026766787496,382.35002966370223
DB10391,382.72026766787496,382.35002966370223
DB10392,382.72026766787496,382.35002966370223
DB10393,382.72026766787496,382.35002966370223
DB10394,382.72026766787496,382.35002966370223
DB10395,382.72026766787496,382.35002966370223
DB10396,382.72026766787496,382.35002966370223
DB10397,382.72026766787496,382.35002966370223
DB10398,382.72026766787496,382.35002966370223
DB10399,382.72026766787496,382.35002966370223
DB10400,382.72026766787496,382.35002966370223
DB10401,382.72026766787496,382.35002966370223
DB10403,382.72026766787496,382.35002966370223
DB10404,382.72026766787496,382.35002966370223
DB10406,382.72026766787496,382.35002966370223
DB10408,382.72026766787496,382.35002966370223
DB10409,382.72026766787496,382.35002966370223
DB10410,382.72026766787496,382.35002966370223
DB10411,382.72026766787496,382.35002966370223
DB10412,382.72026766787496,382.35002966370223
DB10413,382.72026766787496,382.35002966370223
DB10415,382.72026766787496,382.35002966370223
DB10416,382.72026766787496,382.35002966370223
DB10417,382.72026766787496,382.35002966370223
DB10418,382.72026766787496,382.35002966370223
DB10419,382.72026766787496,382.35002966370223
DB10420,382.72026766787496,382.35002966370223
DB10421,382.72026766787496,382.35002966370223
DB10422,382.72026766787496,382.35002966370223
DB10423,382.72026766787496,382.35002966370223
DB10424,382.72026766787496,382.35002966370223
DB10425,382.72026766787496,382.35002966370223
DB10426,382.72026766787496,382.35002966370223
DB10427,382.72026766787496,382.35002966370223
DB10428,382.72026766787496,382.35002966370223
DB10429,382.72026766787496,382.35002966370223
DB10430,382.72026766787496,382.35002966370223
DB10431,382.72026766787496,382.35002966370223
DB10432,382.72026766787496,382.35002966370223
DB10433,382.72026766787496,382.35002966370223
DB10434,382.72026766787496,382.35002966370223
DB10435,382.72026766787496,382.35002966370223
DB10436,382.72026766787496,382.35002966370223
DB10437,382.72026766787496,382.35002966370223
DB10438,382.72026766787496,382.35002966370223
DB10439,382.72026766787496,382.35002966370223
DB10440,382.72026766787496,382.35002966370223
DB10441,382.72026766787496,382.35002966370223
DB10442,382.72026766787496,382.35002966370223
DB10443,382.72026766787496,382.35002966370223
DB10444,382.72026766787496,382.35002966370223
DB10445,382.72026766787496,382.35002966370223
DB10446,382.72026766787496,382.35002966370223
DB10447,382.72026766787496,382.35002966370223
DB10448,382.72026766787496,382.35002966370223
DB10449,382.72026766787496,382.35002966370223
DB10450,382.72026766787496,382.35002966370223
DB10451,382.72026766787496,382.35002966370223
DB10452,382.72026766787496,382.35002966370223
DB10453,382.72026766787496,382.35002966370223
DB10454,382.72026766787496,382.35002966370223
DB10455,382.72026766787496,382.35002966370223
DB10456,382.72026766787496,382.35002966370223
DB10457,382.72026766787496,382.35002966370223
DB10458,382.72026766787496,382.35002966370223
DB10459,382.72026766787496,382.35002966370223
DB10460,382.72026766787496,382.35002966370223
DB10461,382.72026766787496,382.35002966370223
DB10462,382.72026766787496,382.35002966370223
DB10463,382.72026766787496,382.35002966370223
DB10464,382.72026766787496,382.35002966370223
DB10465,382.72026766787496,382.35002966370223
DB10466,382.72026766787496,382.35002966370223
DB10467,382.72026766787496,382.35002966370223
DB10468,382.72026766787496,382.35002966370223
DB10469,382.72026766787496,382.35002966370223
DB10470,382.72026766787496,382.35002966370223
DB10471,382.72026766787496,382.35002966370223
DB10472,382.72026766787496,382.35002966370223
DB10473,382.72026766787496,382.35002966370223
DB10474,382.72026766787496,382.35002966370223
DB10475,382.72026766787496,382.35002966370223
DB10478,382.72026766787496,382.35002966370223
DB10479,382.72026766787496,382.35002966370223
DB10480,382.72026766787496,382.35002966370223
DB10481,382.72026766787496,382.35002966370223
DB10482,382.72026766787496,382.35002966370223
DB10483,382.72026766787496,382.35002966370223
DB10484,382.72026766787496,382.35002966370223
DB10485,382.72026766787496,382.35002966370223
DB10486,382.72026766787496,382.35002966370223
DB10487,382.72026766787496,382.35002966370223
DB10488,382.72026766787496,382.35002966370223
DB10489,382.72026766787496,382.35002966370223
DB10490,382.72026766787496,382.35002966370223
DB10491,382.72026766787496,382.35002966370223
DB10493,382.72026766787496,382.35002966370223
DB10494,382.72026766787496,382.35002966370223
DB10495,382.72026766787496,382.35002966370223
DB10496,382.72026766787496,382.35002966370223
DB10497,382.72026766787496,382.35002966370223
DB10498,382.72026766787496,382.35002966370223
DB10499,382.72026766787496,382.35002966370223
DB10500,382.72026766787496,382.35002966370223
DB10501,382.72026766787496,382.35002966370223
DB10502,382.72026766787496,382.35002966370223
DB10503,382.72026766787496,382.35002966370223
DB10504,382.72026766787496,382.35002966370223
DB10505,382.72026766787496,382.35002966370223
DB10506,382.72026766787496,382.35002966370223
DB10508,382.72026766787496,382.35002966370223
DB10509,382.72026766787496,382.35002966370223
DB10510,382.72026766787496,382.35002966370223
DB10511,382.72026766787496,382.35002966370223
DB10512,382.72026766787496,382.35002966370223
DB10513,382.72026766787496,382.35002966370223
DB10514,382.72026766787496,382.35002966370223
DB10515,382.72026766787496,382.35002966370223
DB10516,382.72026766787496,382.35002966370223
DB10517,382.72026766787496,382.35002966370223
DB10518,382.72026766787496,382.35002966370223
DB10519,382.72026766787496,382.35002966370223
DB10520,382.72026766787496,382.35002966370223
DB10523,382.72026766787496,382.35002966370223
DB10525,382.72026766787496,382.35002966370223
DB10526,382.72026766787496,382.35002966370223
DB10527,382.72026766787496,382.35002966370223
DB10528,382.72026766787496,382.35002966370223
DB10529,382.72026766787496,382.35002966370223
DB10530,382.72026766787496,382.35002966370223
DB10531,382.72026766787496,382.35002966370223
DB10532,382.72026766787496,382.35002966370223
DB10533,382.72026766787496,382.35002966370223
DB10534,382.72026766787496,382.35002966370223
DB10535,382.72026766787496,382.35002966370223
DB10536,382.72026766787496,382.35002966370223
DB10537,382.72026766787496,382.35002966370223
DB10538,382.72026766787496,382.35002966370223
DB10539,382.72026766787496,382.35002966370223
DB10540,382.72026766787496,382.35002966370223
DB10541,382.72026766787496,382.35002966370223
DB10542,382.72026766787496,382.35002966370223
DB10543,382.72026766787496,382.35002966370223
DB10544,382.72026766787496,382.35002966370223
DB10545,382.72026766787496,382.35002966370223
DB10546,382.72026766787496,382.35002966370223
DB10547,382.72026766787496,382.35002966370223
DB10548,382.72026766787496,382.35002966370223
DB10549,382.72026766787496,382.35002966370223
DB10550,382.72026766787496,382.35002966370223
DB10551,382.72026766787496,382.35002966370223
DB10552,382.72026766787496,382.35002966370223
DB10553,382.72026766787496,382.35002966370223
DB10554,382.72026766787496,382.35002966370223
DB10555,382.72026766787496,382.35002966370223
DB10556,382.72026766787496,382.35002966370223
DB10557,382.72026766787496,382.35002966370223
DB10558,382.72026766787496,382.35002966370223
DB10559,382.72026766787496,382.35002966370223
DB10560,382.72026766787496,382.35002966370223
DB10561,382.72026766787496,382.35002966370223
DB10562,382.72026766787496,382.35002966370223
DB10563,382.72026766787496,382.35002966370223
DB10564,382.72026766787496,382.35002966370223
DB10566,382.72026766787496,382.35002966370223
DB10567,382.72026766787496,382.35002966370223
DB10568,382.72026766787496,382.35002966370223
DB10569,382.72026766787496,382.35002966370223
DB10570,382.72026766787496,382.35002966370223
DB10571,382.72026766787496,382.35002966370223
DB10572,382.72026766787496,382.35002966370223
DB10573,382.72026766787496,382.35002966370223
DB10574,382.72026766787496,382.35002966370223
DB10575,382.72026766787496,382.35002966370223
DB10576,382.72026766787496,382.35002966370223
DB10577,382.72026766787496,382.35002966370223
DB10578,382.72026766787496,382.35002966370223
DB10579,382.72026766787496,382.35002966370223
DB10580,382.72026766787496,382.35002966370223
DB10581,382.72026766787496,382.35002966370223
DB10582,382.72026766787496,382.35002966370223
DB10583,382.72026766787496,382.35002966370223
DB10584,382.72026766787496,382.35002966370223
DB10596,382.72026766787496,382.35002966370223
DB10597,382.72026766787496,382.35002966370223
DB10598,382.72026766787496,382.35002966370223
DB10599,382.72026766787496,382.35002966370223
DB10600,382.72026766787496,382.35002966370223
DB10601,382.72026766787496,382.35002966370223
DB10602,382.72026766787496,382.35002966370223
DB10603,382.72026766787496,382.35002966370223
DB10604,382.72026766787496,382.35002966370223
DB10605,382.72026766787496,382.35002966370223
DB10606,382.72026766787496,382.35002966370223
DB10607,382.72026766787496,382.35002966370223
DB10608,382.72026766787496,382.35002966370223
DB10609,382.72026766787496,382.35002966370223
DB10610,382.72026766787496,382.35002966370223
DB10611,382.72026766787496,382.35002966370223
DB10612,382.72026766787496,382.35002966370223
DB10613,382.72026766787496,382.35002966370223
DB10614,382.72026766787496,382.35002966370223
DB10615,382.72026766787496,382.35002966370223
DB10616,382.72026766787496,382.35002966370223
DB10617,382.72026766787496,382.35002966370223
DB10618,382.72026766787496,382.35002966370223
DB10619,382.72026766787496,382.35002966370223
DB10620,382.72026766787496,382.35002966370223
DB10621,382.72026766787496,382.35002966370223
DB10622,382.72026766787496,382.35002966370223
DB10623,382.72026766787496,382.35002966370223
DB10624,382.72026766787496,382.35002966370223
DB10625,382.72026766787496,382.35002966370223
DB10626,382.72026766787496,382.35002966370223
DB10627,382.72026766787496,382.35002966370223
DB10628,382.72026766787496,382.35002966370223
DB10629,382.72026766787496,382.35002966370223
DB10630,382.72026766787496,382.35002966370223
DB10631,382.72026766787496,382.35002966370223
DB10632,382.72026766787496,382.35002966370223
DB10633,382.72026766787496,382.35002966370223
DB10634,382.72026766787496,382.35002966370223
DB10635,382.72026766787496,382.35002966370223
DB10636,382.72026766787496,382.35002966370223
DB10637,382.72026766787496,382.35002966370223
DB10638,382.72026766787496,382.35002966370223
DB10639,382.72026766787496,382.35002966370223
DB10640,382.72026766787496,382.35002966370223
DB10641,382.72026766787496,382.35002966370223
DB10642,382.72026766787496,382.35002966370223
DB10643,382.72026766787496,382.35002966370223
DB10644,382.72026766787496,382.35002966370223
DB10645,382.72026766787496,382.35002966370223
DB10646,382.72026766787496,382.35002966370223
DB10647,382.72026766787496,382.35002966370223
DB10648,382.72026766787496,382.35002966370223
DB10650,382.72026766787496,382.35002966370223
DB10651,382.72026766787496,382.35002966370223
DB10652,382.72026766787496,382.35002966370223
DB10653,382.72026766787496,382.35002966370223
DB10654,382.72026766787496,382.35002966370223
DB10655,382.72026766787496,382.35002966370223
DB10656,382.72026766787496,382.35002966370223
DB10657,382.72026766787496,382.35002966370223
DB10658,382.72026766787496,382.35002966370223
DB10659,382.72026766787496,382.35002966370223
DB10660,382.72026766787496,382.35002966370223
DB10661,382.72026766787496,382.35002966370223
DB10662,382.72026766787496,382.35002966370223
DB10663,382.72026766787496,382.35002966370223
DB10664,382.72026766787496,382.35002966370223
DB10666,382.72026766787496,382.35002966370223
DB10667,382.72026766787496,382.35002966370223
DB10669,382.72026766787496,382.35002966370223
DB10670,382.72026766787496,382.35002966370223
DB10671,382.72026766787496,382.35002966370223
DB10672,382.72026766787496,382.35002966370223
DB10673,382.72026766787496,382.35002966370223
DB10674,382.72026766787496,382.35002966370223
DB10675,382.72026766787496,382.35002966370223
DB10676,382.72026766787496,382.35002966370223
DB10677,382.72026766787496,382.35002966370223
DB10678,382.72026766787496,382.35002966370223
DB10679,382.72026766787496,382.35002966370223
DB10681,382.72026766787496,382.35002966370223
DB10683,382.72026766787496,382.35002966370223
DB10685,382.72026766787496,382.35002966370223
DB10686,382.72026766787496,382.35002966370223
DB10687,382.72026766787496,382.35002966370223
DB10688,382.72026766787496,382.35002966370223
DB10690,382.72026766787496,382.35002966370223
DB10691,382.72026766787496,382.35002966370223
DB10693,382.72026766787496,382.35002966370223
DB10694,382.72026766787496,382.35002966370223
DB10695,382.72026766787496,382.35002966370223
DB10696,382.72026766787496,382.35002966370223
DB10697,382.72026766787496,382.35002966370223
DB10698,382.72026766787496,382.35002966370223
DB10699,382.72026766787496,382.35002966370223
DB10700,382.72026766787496,382.35002966370223
DB10701,382.72026766787496,382.35002966370223
DB10702,382.72026766787496,382.35002966370223
DB10703,382.72026766787496,382.35002966370223
DB10704,382.72026766787496,382.35002966370223
DB10705,382.72026766787496,382.35002966370223
DB10706,382.72026766787496,382.35002966370223
DB10707,382.72026766787496,382.35002966370223
DB10708,382.72026766787496,382.35002966370223
DB10710,382.72026766787496,382.35002966370223
DB10711,382.72026766787496,382.35002966370223
DB10712,382.72026766787496,382.35002966370223
DB10713,382.72026766787496,382.35002966370223
DB10714,382.72026766787496,382.35002966370223
DB10715,382.72026766787496,382.35002966370223
DB10716,382.72026766787496,382.35002966370223
DB10717,382.72026766787496,382.35002966370223
DB10718,382.72026766787496,382.35002966370223
DB10719,382.72026766787496,382.35002966370223
DB10720,382.72026766787496,382.35002966370223
DB10721,382.72026766787496,382.35002966370223
DB10722,382.72026766787496,382.35002966370223
DB10723,382.72026766787496,382.35002966370223
DB10724,382.72026766787496,382.35002966370223
DB10725,382.72026766787496,382.35002966370223
DB10727,382.72026766787496,382.35002966370223
DB10728,382.72026766787496,382.35002966370223
DB10729,382.72026766787496,382.35002966370223
DB10730,382.72026766787496,382.35002966370223
DB10731,382.72026766787496,382.35002966370223
DB10732,382.72026766787496,382.35002966370223
DB10733,382.72026766787496,382.35002966370223
DB10734,382.72026766787496,382.35002966370223
DB10735,382.72026766787496,382.35002966370223
DB10736,382.72026766787496,382.35002966370223
